event id	time of event (UTC)	dead time	decay time (ns)	1st chA height	1st chA position	1st chA integral	1st chB height	1st chB position	1st chB integral	1st chC height	1st chC position	1st chC integral	1st chD height	1st chD position	1st chD integral	2nd chA height	2nd chA position	2nd chA integral	2nd chB height	2nd chB position	2nd chB integral	2nd chC height	2nd chC position	2nd chC integral	2nd chD height	2nd chD position	2nd chD integral
126590	1748854741.9651284	0.020140986908358527	277	288.01672	507	9239.223	253.15268	505	7715.7485	297.9823	508	9319.929	344.96494	507	12139.445	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	55.656372	576	2059.608
126630	1748854742.3589704	0.021428571428571463	580	340.01294	507	10643.316	595.5493	506	19211.768	0.0	0	0.0	0.0	0	0.0	159.98709	653	5218.9614	278.71246	650	8791.415	0.0	0	0.0	0.0	0	0.0
127184	1748854747.8184574	0.01941747572815533	3841	228.0235	508	7458.9834	201.38718	506	6306.9487	393.05487	508	13555.898	122.324066	505	3178.594	0.0	0	0.0	0.0	0	0.0	147.43787	1468	4444.0796	205.81631	1466	6685.749
127592	1748854752.0415978	0.01526717557251911	3984	308.02472	508	10079.064	129.72134	506	4284.7866	147.43787	507	4098.514	114.37317	507	3591.5325	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	54.749023	1503	1564.8217
129049	1748854765.519519	0.021324354657688005	1176	284.0182	506	8531.07	316.85223	506	10360.762	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	68.22098	800	2019.3468	0.0	0	0.0
129171	1748854766.6877575	0.019860973187686204	6160	224.02496	507	7218.918	141.67078	506	4794.735	349.47095	508	10873.599	134.25812	504	3813.4976	208.03088	2048	6522.806	165.55426	2044	5144.823	194.97415	2047	5749.5093	201.83316	2046	5935.8555
129447	1748854769.2996619	0.019189765458422214	11086	212.02942	507	6811.1597	161.5711	504	4682.96	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	73.97269	3277	2167.1538	0.0	0	0.0	0.0	0	0.0
129674	1748854771.559335	0.01671309192200554	10976	252.03001	507	7738.9727	141.67078	505	4464.642	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	145.6539	3250	4639.7295	0.0	0	0.0	0.0	0	0.0
130301	1748854777.7067697	0.01898734177215189	13922	236.02054	507	7667.1987	165.55426	506	4938.451	115.75726	507	3477.959	162.07861	506	4506.1685	192.0214	3987	6510.856	121.755035	3986	3781.083	210.82983	3988	6564.238	98.471344	3987	2997.9976
130429	1748854778.9084916	0.018826135105204922	12714	272.02264	507	8262.936	189.43774	504	5575.4785	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	258.36615	3684	8096.7183	0.0	0	0.0
130590	1748854780.4015474	0.019007391763463555	4808	184.02435	506	5698.9243	129.72134	505	3841.9663	191.02179	507	5842.274	134.25812	504	4363.713	0.0	0	0.0	0.0	0	0.0	123.6774	1710	4029.8164	181.9636	1705	5042.832
131143	1748854785.452861	0.020994475138121582	3050	200.03384	506	5854.928	296.9519	507	9316.992	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	145.6539	1269	4868.3237	0.0	0	0.0	0.0	0	0.0
132191	1748854795.3157303	0.023728813559321993	2836	392.0091	508	12487.448	420.38324	506	13104.883	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	95.94919	1216	3063.7114	0.0	0	0.0
132795	1748854801.1478615	0.0153721682847896	710	507.99704	509	16543.06	304.9028	508	9513.119	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	73.97269	686	2082.2317	0.0	0	0.0	0.0	0	0.0
132944	1748854802.7212758	0.01830443159922923	3036	168.03027	505	5387.069	217.31976	503	6530.678	222.7024	505	7192.6367	110.405396	503	2931.2388	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	98.471344	1263	2701.5237
133437	1748854807.9290068	0.016468435498627643	5484	144.03912	506	4490.7075	149.62167	506	5173.349	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	436.6234	1877	13764.118	0.0	0	0.0
133921	1748854812.2548976	0.023782559456398622	1946	547.9823	508	18051.027	416.4001	507	13266.932	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	650.52905	994	20582.277	0.0	0	0.0
134104	1748854813.8635805	0.02352941176470591	5566	444.00528	508	14775.098	671.19836	507	22215.078	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	221.30292	1899	6673.351	0.0	0	0.0	0.0	0	0.0
134127	1748854814.0590804	0.02352941176470591	5442	360.02094	507	11346.889	221.30292	508	7432.44	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	977.77747	1868	30776.871	0.0	0	0.0	0.0	0	0.0
134820	1748854820.621941	0.020042194092827037	164	292.01526	509	9591.214	173.52054	505	5106.6807	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	440.59116	548	13588.811	0.0	0	0.0
135640	1748854828.3964686	0.020222446916076886	12972	236.02054	507	7615.1855	233.23697	505	7062.899	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	64.253204	3749	1795.3834	0.0	0	0.0
135750	1748854829.4441354	0.02209944751381221	67	312.02325	508	10843.183	500.0	506	15679.625	587.1371	508	18684.738	1000.0	511	50688.117	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	525	50688.117
136977	1748854841.280395	0.02285714285714291	984	324.01883	508	10635.212	794.62964	506	24512.697	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	73.97269	753	2193.083	0.0	0	0.0	0.0	0	0.0
139072	1748854860.1293516	0.02066115702479343	907	208.03088	506	6743.245	161.5711	505	4894.3745	274.20645	506	8943.146	213.76721	505	6395.7617	0.0	0	0.0	125.73819	731	3587.49	170.33713	735	5108.545	181.9636	731	5239.775
139134	1748854860.720743	0.019169329073482455	6432	276.02118	507	9231.091	193.4209	505	5889.4717	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	84.06128	2114	2724.791	0.0	0	0.0
140008	1748854868.987718	0.019128586609989395	2864	228.0235	507	7479.2197	436.30045	503	13589.493	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	97.87155	1221	3023.223	0.0	0	0.0	0.0	0	0.0
140308	1748854871.6770766	0.021158129175946505	4336	188.02289	506	6026.897	257.13583	505	7561.254	341.5508	506	11054.146	694.7896	505	22393.012	0.0	0	0.0	0.0	0	0.0	155.37341	1591	4738.065	201.83316	1588	6350.27
140379	1748854872.3146565	0.021158129175946505	792	148.03766	505	4286.6772	161.5711	504	4934.7285	238.55807	506	7375.416	523.8527	505	16471.701	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	185.93134	703	5464.9067
140762	1748854875.9488122	0.01902949571836343	728	320.0203	507	10651.083	468.1502	505	14791.247	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	151.29797	688	5078.275	0.0	0	0.0	0.0	0	0.0
140780	1748854876.1379924	0.01902949571836343	152	252.03001	507	8151.0044	197.40402	505	9635.331	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	71.66583	544	4846.9917	0.0	0	0.0	0.0	0	0.0
141154	1748854879.7426426	0.018428709990300662	2866	288.01672	507	9255.203	332.78482	506	10902.311	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	270.25406	1223	8605.93	0.0	0	0.0
141328	1748854881.2792995	0.021181716833890696	8048	328.01733	508	10167.032	476.11652	506	14775.513	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	392.50122	2519	12687.766	0.0	0	0.0	0.0	0	0.0
142193	1748854889.5691733	0.025551684088269466	5842	140.0252	504	4178.595	257.13583	503	7845.886	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	117.77191	1964	3649.4236	0.0	0	0.0	0.0	0	0.0
143247	1748854899.2935727	0.022925764192139764	1928	208.03088	506	6606.959	181.48685	504	5670.6587	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	361.3589	988	11572.572	333.03088	986	10344.504
143666	1748854903.1181252	0.02445302445302444	2333	196.03531	506	6018.9434	205.37033	503	6755.7974	309.85483	506	10436.373	273.40674	504	8055.797	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	694.7896	1088	22315.361
144239	1748854908.395378	0.01645338208409508	554	551.9962	508	17610.977	667.2152	507	28167.031	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	207.04663	646	7433.532	0.0	0	0.0	0.0	0	0.0
144467	1748854910.6102653	0.018909899888765347	3096	160.03323	505	4950.89	213.33661	505	6539.939	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	60.28543	1279	2047.4131	0.0	0	0.0
145051	1748854915.8818047	0.015596330275229331	1168	456.01624	509	15103.118	336.76794	507	10920.796	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	197.40402	800	5862.1416	0.0	0	0.0	0.0	0	0.0
145114	1748854916.561743	0.016472868217054293	13548	380.01355	509	12079.063	296.9519	507	9175.718	222.7024	510	7185.1465	118.35629	508	3364.879	0.0	0	0.0	0.0	0	0.0	578.34033	3895	18779.014	181.9636	3896	5428.551
145404	1748854919.3564508	0.016377649325626242	3134	220.02646	507	7007.3467	177.5037	504	5184.637	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	64.253204	1289	1876.7072	0.0	0	0.0
146134	1748854926.7016313	0.017061611374407537	627	160.03323	506	4794.7637	157.58798	506	5017.6367	365.32666	505	11744.198	329.0631	504	10709.338	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	535.7714	662	16916.791
146323	1748854928.5060005	0.017913593256059013	10934	188.02289	506	5883.133	109.8056	505	3684.2878	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	64.253204	3239	1688.3925	0.0	0	0.0
146350	1748854928.7622304	0.017913593256059013	3794	272.02264	507	8230.992	245.18639	506	7986.466	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	217.31976	1455	7499.7373	0.0	0	0.0	0.0	0	0.0
147047	1748854935.4391942	0.02372034956304614	924	408.0186	508	13055.026	185.46997	506	5203.709	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	265.08673	738	8228.301	0.0	0	0.0	0.0	0	0.0
147640	1748854941.0290096	0.018645731108930308	2408	248.0315	507	7727.0073	348.70203	505	10968.482	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	372.6009	1108	12052.596	0.0	0	0.0	0.0	0	0.0
148959	1748854954.4020169	0.017061611374407537	342	468.0118	508	16508.459	392.50122	507	20810.688	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	286.6634	593	9164.355	0.0	0	0.0	0.0	0	0.0
149670	1748854961.3119826	0.01814516129032262	864	384.01205	509	12311.192	189.43774	507	5878.722	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	432.67102	724	13825.292	0.0	0	0.0
150596	1748854970.4421563	0.016042780748663055	270	360.02094	507	11159.172	496.03223	506	26970.666	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	350.37833	574	12701.171	0.0	0	0.0	0.0	0	0.0
151082	1748854975.2562075	0.018595041322314043	886	472.01035	508	15035.202	778.6971	507	24306.475	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	533.52606	729	16608.715	0.0	0	0.0	0.0	0	0.0
152026	1748854984.8221855	0.022004889975550168	312	348.02533	507	10423.167	352.68518	507	14260.431	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	103.515625	585	3626.954	0.0	0	0.0	0.0	0	0.0
152261	1748854986.8538847	0.01807228915662651	1876	348.02533	508	11319.157	249.16954	508	7926.75	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	50.089203	977	1497.2932	0.0	0	0.0	0.0	0	0.0
152283	1748854987.0730047	0.01807228915662651	384	232.02203	506	7018.946	149.62167	503	4668.304	294.01453	506	9322.651	138.22589	505	4153.219	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	368.8177	601	11283.404
152310	1748854987.3430932	0.017034068136272507	2056	304.02618	508	10111.131	265.08673	506	8646.807	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	157.58798	1021	5414.415	0.0	0	0.0	0.0	0	0.0
152369	1748854987.9319131	0.017034068136272507	3466	436.00824	508	14203.391	344.71887	507	10682.886	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	91.981415	1374	3046.502	0.0	0	0.0
153175	1748854995.5594704	0.02573529411764708	2594	388.0106	510	13075.374	316.85223	507	9783.848	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	191.02179	1157	6079.986	0.0	0	0.0
154451	1748855007.198883	0.02079002079002079	1195	164.03174	505	5114.8	109.8056	503	3943.4365	262.31854	506	8656.57	333.03088	503	10404.68	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	591.4278	803	19328.904
155155	1748855013.947351	0.020994475138121582	3092	220.02646	507	6899.249	185.46997	503	5748.985	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	81.938965	1278	2333.0935	0.0	0	0.0	0.0	0	0.0
155791	1748855019.7940543	0.025766871165644134	273	176.02731	507	5819.294	177.5037	504	5483.497	262.31854	507	8097.6567	134.25812	505	3758.3645	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	55.656372	574	1503.6287
156141	1748855023.0606992	0.017511520737327202	6898	500.0	507	15827.066	304.9028	508	9479.917	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	135.56534	2232	3786.8447	150.15994	2232	4544.4463
156392	1748855025.4758842	0.020576131687242816	7624	220.02646	507	7151.1274	249.16954	505	7786.1387	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	117.77191	2412	3488.866	0.0	0	0.0	0.0	0	0.0
156969	1748855030.9181616	0.021929824561403466	3830	292.01526	507	9306.981	878.245	506	28702.914	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	237.2201	1464	7463.0254	0.0	0	0.0	0.0	0	0.0
157491	1748855035.797226	0.019791666666666652	478	248.0315	506	7618.893	277.0362	505	8570.48	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	91.981415	625	2698.4775	0.0	0	0.0
157680	1748855037.5588613	0.019407558733401387	226	180.02585	506	5458.752	229.25381	505	12631.723	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	175.19687	562	6271.1924	0.0	0	0.0	0.0	0	0.0
158262	1748855043.509417	0.017786561264822143	94	416.01562	508	13167.09	131.39763	505	5479.0073	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	324.81854	530	15896.193	0.0	0	0.0	0.0	0	0.0
160338	1748855063.1512692	0.019251336898395754	478	380.01355	508	12543.369	308.88596	505	9913.615	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	250.84586	626	8352.779	0.0	0	0.0	0.0	0	0.0
160994	1748855069.3869226	0.016744186046511622	5196	148.03766	505	4534.86	213.33661	503	6502.152	0.0	0	0.0	0.0	0	0.0	288.01672	1804	9467.23	245.18639	1802	7555.8237	0.0	0	0.0	0.0	0	0.0
161666	1748855075.497195	0.019128586609989395	3692	280.01968	507	9219.294	392.50122	505	12040.4	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	127.62979	1429	3899.0337	0.0	0	0.0
161950	1748855078.12392	0.02164502164502169	964	348.02533	507	11087.275	316.85223	505	9730.402	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	747	55498.33	0.0	0	0.0
163032	1748855088.049458	0.019715224534501696	2112	224.02496	506	6462.767	225.28604	506	6811.4546	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	127.62979	1034	4257.317	0.0	0	0.0
163801	1748855095.0865328	0.019375672766415497	12533	188.02289	508	6058.9307	149.62167	506	4686.6978	175.1661	505	5273.253	289.30856	504	9013.29	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	58.716766	3639	1666.3688
165835	1748855113.8425264	0.017894736842105297	1540	244.0176	508	8791.542	229.25381	506	7478.8066	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	364.63458	892	12220.814	0.0	0	0.0	0.0	0	0.0
166709	1748855121.846492	0.02130177514792897	4371	208.03088	508	6270.8975	169.53741	504	5185.191	389.0871	507	12304.563	527.8205	506	16372.955	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	388.68726	1599	12230.177
166821	1748855122.8146613	0.017913593256059013	8254	272.02264	507	8803.265	141.67078	506	4675.5938	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	66.02179	2570	1846.7803	0.0	0	0.0	0.0	0	0.0
166952	1748855124.064083	0.018730489073881418	14050	284.0182	510	9467.031	257.13583	505	8473.576	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	60.28543	4020	1699.4188	0.0	0	0.0
167010	1748855124.6280606	0.01658536585365855	10383	168.03027	506	5694.988	177.5037	504	5914.4307	127.62979	506	3861.663	313.16132	505	9218.276	0.0	0	0.0	137.68762	3100	4406.586	254.39838	3102	8027.605	213.76721	3101	6361.205
167150	1748855126.0695848	0.017357762777241992	630	180.02585	507	5182.745	265.08673	504	8092.3174	440.59116	506	14566.464	245.57086	505	7372.218	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	289.30856	663	9650.313
167538	1748855129.9285717	0.017210144927536253	3772	236.02054	507	7350.9155	193.4209	505	6165.0156	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	214.78223	1450	7273.637	213.76721	1448	6597.9336
167807	1748855132.5038583	0.019607843137254943	8952	360.02094	508	11439.302	189.43774	506	5540.6455	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	68.22098	2745	1717.0281	0.0	0	0.0
170684	1748855159.5920827	0.02196531791907519	214	364.01944	507	11407.16	352.68518	506	19353.715	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	254.8136	560	9973.498	0.0	0	0.0	0.0	0	0.0
170974	1748855162.1550343	0.024265644955300147	2016	180.02585	505	5719.01	201.38718	505	6307.67	274.20645	505	8656.125	269.42358	505	8017.257	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	237.61996	1009	7044.1064
171474	1748855166.9020052	0.023474178403755874	2654	196.03531	507	6479.052	265.08673	504	8417.121	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	278.1742	1169	8772.284	0.0	0	0.0
171781	1748855169.5866766	0.024390243902439046	4912	296.02917	508	9439.165	113.78876	510	3685.6094	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	80.093506	1737	2409.3232	0.0	0	0.0
171870	1748855170.339539	0.02052451539338651	5508	272.02264	507	8631.1875	165.55426	505	5788.229	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	52.365295	1883	1364.912	0.0	0	0.0
171939	1748855171.0127208	0.017077798861480087	5404	292.01526	508	10335.787	288.9856	506	9581.631	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	50.089203	1858	1597.78	0.0	0	0.0	0.0	0	0.0
172076	1748855172.326814	0.020454545454545503	1797	168.03027	507	5455.151	157.58798	505	5236.6807	349.47095	506	11126.197	364.83453	505	11819.112	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	209.78409	955	5956.9395
173217	1748855182.7118955	0.020111731843575398	4456	476.00885	507	15583.143	742.86414	507	24182.33	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	798.6128	1621	25601.855	0.0	0	0.0	0.0	0	0.0
173438	1748855184.7583172	0.018181818181818188	2230	288.01672	508	9231.273	197.40402	507	6405.974	305.90244	508	10497.309	507.9509	507	16117.464	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	420.4909	1065	13481.837
173453	1748855184.9068172	0.018181818181818188	2146	236.02054	508	7843.0874	245.18639	505	8297.012	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	97.87155	1043	3058.0107	0.0	0	0.0	0.0	0	0.0
175626	1748855204.5935638	0.021390374331550777	2298	555.9947	509	18522.973	655.2811	508	21966.982	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	265.08673	1083	8742.971	0.0	0	0.0	0.0	0	0.0
176496	1748855212.3797812	0.01907630522088355	790	240.01907	507	8191.388	209.35345	506	6691.5894	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	258.36615	704	8695.694	0.0	0	0.0
176764	1748855214.8665898	0.023427866831072786	1666	300.02768	508	10279.254	408.4338	507	13175.566	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	606.9451	924	20038.66	0.0	0	0.0
176832	1748855215.4240801	0.021739130434782594	3602	392.0091	507	12835.195	492.0491	506	15823.678	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	50.089203	1407	1282.1265	0.0	0	0.0	0.0	0	0.0
176922	1748855216.2090461	0.01871921182266012	2948	324.01883	507	10335.061	400.46753	505	11941.901	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	436.6234	1243	13415.569	0.0	0	0.0
176973	1748855216.726696	0.01871921182266012	1472	404.02005	508	13855.61	428.33417	506	13765.319	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	225.28604	875	6937.73	0.0	0	0.0	0.0	0	0.0
177377	1748855220.7989242	0.021077283372365363	11074	404.02005	508	12951.386	125.73819	507	3702.6184	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	60.28543	3276	1676.4583	0.0	0	0.0
179078	1748855236.360665	0.01969872537659323	12105	172.02878	506	5142.744	157.58798	505	5277.9697	218.75	507	6727.4395	197.86542	505	6034.6196	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	78.601746	3532	2251.9973
179160	1748855237.0693462	0.02083333333333337	2702	236.02054	508	7430.9937	137.68762	505	3973.3792	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	222.7024	1182	6924.581	0.0	0	0.0
179430	1748855239.6896234	0.021077283372365363	3130	228.0235	506	7183.0693	711.0144	505	22042.139	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	153.60483	1288	4495.445	0.0	0	0.0	0.0	0	0.0
180081	1748855245.9367888	0.01691542288557213	1430	260.02707	506	7642.8086	193.4209	505	6066.284	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	863	47415.113	0.0	0	0.0
180512	1748855250.5888493	0.016409266409266432	8067	288.01672	508	8967.339	181.48685	508	6197.864	147.43787	508	4586.997	209.78409	506	6209.507	775.97504	2525	24814.596	416.4001	2524	13432.936	828.78625	2525	26817.273	348.9327	2523	10387.013
180647	1748855251.9410083	0.021413276231263434	942	252.03001	507	8015.039	229.25381	505	7172.242	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	123.6774	742	3772.7886	285.32544	741	8629.228
181115	1748855256.5401597	0.019630484988452657	1948	208.03088	508	6702.832	189.43774	504	5667.7056	365.32666	507	11774.635	372.78543	505	12086.155	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	70.65085	993	1916.7838
181183	1748855257.1290398	0.019630484988452657	526	276.02118	507	8374.909	257.13583	506	8021.3145	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	349.47095	638	11262.3	0.0	0	0.0
181902	1748855263.7506795	0.019251336898395754	1446	248.0315	507	8063.1284	273.05304	506	9254.401	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	147.43787	868	4140.345	0.0	0	0.0
183590	1748855280.2385628	0.018090452261306567	1784	164.03174	506	4822.784	197.40402	504	5612.3276	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	52.365295	951	1293.2615	0.0	0	0.0
184257	1748855286.4089198	0.019007391763463555	4122	344.01144	508	11235.221	428.33417	506	12926.243	0.0	0	0.0	0.0	0	0.0	136.0267	1538	4070.6216	121.755035	1537	3687.3474	0.0	0	0.0	0.0	0	0.0
186689	1748855308.9219873	0.020364415862808127	964	144.03912	505	4418.7188	169.53741	505	5989.1416	238.55807	506	8139.8857	138.22589	504	4076.494	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	269.42358	746	8891.916
186768	1748855309.6822145	0.020682523267838704	4266	224.02496	507	7307.072	281.01932	504	8519.761	0.0	0	0.0	0.0	0	0.0	503.99854	1573	15710.973	153.60483	1571	4948.079	0.0	0	0.0	0.0	0	0.0
187093	1748855312.7657602	0.01904761904761909	712	308.02472	507	9771.069	209.35345	507	7169.2573	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	54.072357	685	1479.7922	0.0	0	0.0	0.0	0	0.0
188942	1748855329.7428474	0.02056277056277056	718	480.0074	508	15115.082	225.28604	505	7162.106	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	304.9028	686	9848.096	0.0	0	0.0	0.0	0	0.0
189175	1748855331.8565764	0.018907563025210128	3382	396.00763	508	12947.19	292.96875	505	9411.739	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	296.9519	1352	9289.371	0.0	0	0.0	0.0	0	0.0
189878	1748855338.820217	0.016513761467889854	291	284.0182	508	9119.329	181.48685	505	5590.395	183.10162	507	6093.659	249.55402	505	13475.071	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	155.05045	579	6072.896
190548	1748855344.7861505	0.022321428571428603	218	1000.0	526	75766.42	1000.0	532	86511.195	1000.0	541	103944.61	1000.0	539	100688.234	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	238.52731	589	16842.46
191695	1748855355.2592876	0.02252816020025028	2836	188.02289	506	5966.98	113.78876	506	3588.4604	242.51047	506	7673.751	209.78409	506	6932.179	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	50.76587	1215	1173.3671
191940	1748855357.7346542	0.019933554817275767	3356	148.03766	505	4574.645	157.58798	503	4477.3457	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	54.072357	1343	1847.9641	0.0	0	0.0	0.0	0	0.0
192733	1748855365.196068	0.019323671497584516	4138	252.03001	508	7746.8003	217.31976	505	7014.3774	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	99.90158	1541	3035.1372	0.0	0	0.0
193516	1748855372.7726793	0.022864019253910906	4592	324.01883	507	10207.125	416.4001	507	13729.604	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	332.78482	1655	9826.652	0.0	0	0.0	0.0	0	0.0
193631	1748855373.7251315	0.02197802197802201	3004	316.0218	508	10111.19	177.5037	505	5389.3784	218.75	508	6628.4146	201.83316	507	7241.344	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	62.69992	1258	1696.9421
194425	1748855380.941654	0.01946721311475408	14310	236.02054	506	7082.999	137.68762	505	4248.7383	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	447.63474	4083	14649.987	0.0	0	0.0
194465	1748855381.332054	0.01946721311475408	10158	240.01907	508	7519.023	229.25381	506	7003.012	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	135.56534	3046	4177.3003	90.52042	3047	2856.559
195264	1748855388.8265178	0.023622047244094446	92	412.0171	508	13019.285	758.79675	507	24267.658	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	1000.0	531	84852.76	1000.0	530	85790.3
196360	1748855399.2902381	0.01736465781409602	4218	240.01907	507	7959.1064	261.11896	506	7885.0747	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	127.62979	1561	3741.5068	0.0	0	0.0
